1531361017 188179 SNAPSHOT ni1901 | 113760 113830 |   4 x   8 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 41172 M 4596661760 69256
1531361017 684346 SNAPSHOT ni1901 | 113760 113830 |   7 x   6 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 41172 M 4596661760 69256
1531361018 224179 SNAPSHOT ni1901 | 113770 113830 |   8 x   6 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 41172 M 4596661760 69256
1531361018 693183 SNAPSHOT ni1901 | 113770 113780 |  13 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113780 0 41178 M 4597344440 69262
1531361019 216179 SNAPSHOT ni1901 | 113790 113830 |   1 x   6 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113780 0 41186 M 4598254680 69264
1531361019 736235 SNAPSHOT ni1901 | 113780 113830 |   6 x   6 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113780 0 41186 M 4598254680 69264
1531361020 236235 SNAPSHOT ni1901 | 113830 113860 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113780 0 41186 M 4598254680 69264
1531361020 860267 SNAPSHOT ni1901 | 113720 113800 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 41188 M 4598482340 69264
1531361021 212179 SNAPSHOT ni1901 | 113770 113850 |   4 x  11 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 41188 M 4598482340 69264
1531361021 697239 SNAPSHOT ni1901 | 113770 113850 |   2 x  12 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 41190 M 4598710020 69264
1531361022 190181 SNAPSHOT ni1901 | 113770 113800 |   2 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 41190 M 4598710020 69264
1531361022 703183 SNAPSHOT ni1901 | 113780 113800 |   2 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 41190 M 4598710020 69264
1531361023 201236 SNAPSHOT ni1901 | 113770 113840 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 41190 M 4598710020 69264
1531361023 715182 SNAPSHOT ni1901 | 113770 113780 |   2 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 41190 M 4598710020 69264
1531361024 204236 SNAPSHOT ni1901 | 113780 113840 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113780 0 41200 M 4599847820 69270
1531361024 847320 SNAPSHOT ni1901 | 113790 113830 |   4 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113780 0 41200 M 4599847820 69270
1531361025 215181 SNAPSHOT ni1901 | 113720 113840 |   1 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 41202 M 4600075480 69270
1531361025 767235 SNAPSHOT ni1901 | 113780 113840 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 41202 M 4600075480 69270
1531361026 267245 SNAPSHOT ni1901 | 113780 113840 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 41202 M 4600075480 69270
1531361026 772185 SNAPSHOT ni1901 | 113780 113840 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 41202 M 4600075480 69270
1531361027 259190 SNAPSHOT ni1901 | 113750 113840 |   3 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113830 0 41202 M 4600075480 69270
1531361027 709235 SNAPSHOT ni1901 | 113780 113850 |   4 x  10 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 41208 M 4600758520 69272
1531361028 256236 SNAPSHOT ni1901 | 113770 113840 |   6 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 41208 M 4600758520 69272
1531361028 782181 SNAPSHOT ni1901 | 113780 113840 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113780 0 41216 M 4601668760 69278
1531361029 246248 SNAPSHOT ni1901 | 113770 113790 |   4 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113790 0 41224 M 4602579020 69276
1531361029 689238 SNAPSHOT ni1901 | 113790 113840 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113790 0 41228 M 4603034180 69274
1531361030 393261 SNAPSHOT ni1901 | 113790 113840 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113790 0 41228 M 4603034180 69274
1531361030 730689 SNAPSHOT ni1901 | 113730 113840 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 41230 M 4603261860 69272
1531361031 247182 SNAPSHOT ni1901 | 113740 113830 |  18 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113840 0 41230 M 4603261860 69272
1531361031 764190 SNAPSHOT ni1901 | 113740 113840 |  12 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41232 M 4603489340 69270
1531361032 249245 SNAPSHOT ni1901 | 113740 113820 |  13 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41232 M 4603489340 69270
1531361032 740184 SNAPSHOT ni1901 | 113740 113810 |  10 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41232 M 4603489340 69270
1531361033 380327 SNAPSHOT ni1901 | 113750 113820 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41232 M 4603489340 69270
1531361033 896323 SNAPSHOT ni1901 | 113770 113820 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41232 M 4603489340 69270
1531361034 190239 SNAPSHOT ni1901 | 113730 113820 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41232 M 4603489340 69270
1531361034 742241 SNAPSHOT ni1901 | 113750 113820 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113750 0 41242 M 4604626840 69270
1531361035 237237 SNAPSHOT ni1901 | 113740 113810 |   5 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113750 0 41242 M 4604626840 69270
1531361035 729238 SNAPSHOT ni1901 | 113740 113800 |   5 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113750 0 41242 M 4604626840 69270
1531361036 245255 SNAPSHOT ni1901 | 113750 113810 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113750 0 41242 M 4604626840 69270
1531361036 753180 SNAPSHOT ni1901 | 113740 113810 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113750 0 41242 M 4604626840 69270
1531361038 233246 SNAPSHOT ni1901 | 113740 113810 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113750 0 41242 M 4604626840 69270
1531361039 725238 SNAPSHOT ni1901 | 113740 113810 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113750 0 41242 M 4604626840 69270
1531361040 912199 SNAPSHOT ni1901 | 113740 113810 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41244 M 4604854320 69270
1531361041 231126 SNAPSHOT ni1901 | 113730 113790 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41244 M 4604854320 69270
1531361041 708181 SNAPSHOT ni1901 | 113730 113800 |   4 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41244 M 4604854320 69270
1531361042 205236 SNAPSHOT ni1901 | 113730 113800 |   4 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41244 M 4604854320 69270
1531361042 736191 SNAPSHOT ni1901 | 113740 113800 |   3 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41244 M 4604854320 69270
1531361043 215180 SNAPSHOT ni1901 | 113760 113790 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41244 M 4604854320 69270
1531361043 733186 SNAPSHOT ni1901 | 113730 113800 |   1 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41244 M 4604854320 69270
1531361044 202183 SNAPSHOT ni1901 | 113740 113770 |   4 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113740 0 41244 M 4604854320 69270
1531361044 777238 SNAPSHOT ni1901 | 113740 113770 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113770 0 41248 M 4605309400 69270
1531361045 275183 SNAPSHOT ni1901 | 113740 113770 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113770 0 41248 M 4605309400 69270
1531361045 704180 SNAPSHOT ni1901 | 113740 113800 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113770 0 41248 M 4605309400 69270
1531361046 222240 SNAPSHOT ni1901 | 113740 113770 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113770 0 41248 M 4605309400 69270
1531361046 743991 SNAPSHOT ni1901 | 113740 113770 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113770 0 41248 M 4605309400 69270
1531361047 241180 SNAPSHOT ni1901 | 113770 113790 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113770 0 41248 M 4605309400 69270
1531361047 687180 SNAPSHOT ni1901 | 113770 113790 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113770 0 41248 M 4605309400 69270
1531361048 227183 SNAPSHOT ni1901 | 113770 113790 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113770 0 41248 M 4605309400 69270
1531361048 678238 SNAPSHOT ni1901 | 113740 113750 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113770 0 41252 M 4605764480 69274
1531361049 425248 SNAPSHOT ni1901 | 113750 113820 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113750 0 41260 M 4606674480 69278
1531361049 743342 SNAPSHOT ni1901 | 113750 113810 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113800 0 41264 M 4607129680 69280
1531361050 257237 SNAPSHOT ni1901 | 113760 113780 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113800 0 41266 M 4607357280 69280
1531361050 698236 SNAPSHOT ni1901 | 113760 113780 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113800 0 41266 M 4607357280 69280
1531361051 243243 SNAPSHOT ni1901 | 113730 113790 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113800 0 41266 M 4607357280 69280
1531361051 691176 SNAPSHOT ni1901 | 113730 113790 |   6 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113800 0 41266 M 4607357280 69280
1531361052 204236 SNAPSHOT ni1901 | 113730 113790 |   6 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113800 0 41266 M 4607357280 69280
1531361052 758242 SNAPSHOT ni1901 | 113730 113800 |   6 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113800 0 41266 M 4607357280 69280
1531361053 208184 SNAPSHOT ni1901 | 113730 113800 |   6 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113800 0 41266 M 4607357280 69280
1531361054 216239 SNAPSHOT ni1901 | 113730 113790 |   6 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113800 0 41266 M 4607357280 69280
1531361054 702238 SNAPSHOT ni1901 | 113730 113760 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113800 0 41266 M 4607357280 69280
1531361055 277237 SNAPSHOT ni1901 | 113730 113790 |   1 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113760 0 41268 M 4607584800 69278
1531361055 680182 SNAPSHOT ni1901 | 113730 113780 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113760 0 41268 M 4607584800 69278
1531361056 213181 SNAPSHOT ni1901 | 113730 113780 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113760 0 41268 M 4607584800 69278
1531361057 266238 SNAPSHOT ni1901 | 113670 113780 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113670 0 41278 M 4608721720 69282
1531361057 753181 SNAPSHOT ni1901 | 113600 113730 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41284 M 4609403720 69278
1531361058 291335 SNAPSHOT ni1901 | 113630 113700 |   2 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113670 0 41290 M 4610085700 69282
1531361058 724240 SNAPSHOT ni1901 | 113640 113690 |   3 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113690 0 41292 M 4610313080 69284
1531361059 254181 SNAPSHOT ni1901 | 113640 113690 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113690 0 41292 M 4610313080 69284
1531361059 769180 SNAPSHOT ni1901 | 113640 113690 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113690 0 41292 M 4610313080 69284
1531361060 318237 SNAPSHOT ni1901 | 113660 113690 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113690 0 41292 M 4610313080 69284
1531361060 777243 SNAPSHOT ni1901 | 113650 113680 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113680 0 41304 M 4611677240 69290
1531361061 261176 SNAPSHOT ni1901 | 113600 113720 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113680 0 41304 M 4611677240 69290
1531361061 792185 SNAPSHOT ni1901 | 113650 113710 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113680 0 41304 M 4611677240 69290
1531361062 199182 SNAPSHOT ni1901 | 113630 113700 |   1 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41314 M 4612814220 69292
1531361062 745185 SNAPSHOT ni1901 | 113600 113640 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41314 M 4612814220 69292
1531361063 249181 SNAPSHOT ni1901 | 113630 113700 |   2 x   8 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41314 M 4612814220 69292
1531361063 726236 SNAPSHOT ni1901 | 113640 113700 |   1 x   6 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41320 M 4613496420 69298
1531361064 228234 SNAPSHOT ni1901 | 113630 113690 |   2 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41320 M 4613496420 69298
1531361064 765177 SNAPSHOT ni1901 | 113630 113690 |   2 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41320 M 4613496420 69298
1531361065 737236 SNAPSHOT ni1901 | 113630 113690 |   2 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41320 M 4613496420 69298
1531361066 206181 SNAPSHOT ni1901 | 113640 113690 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41320 M 4613496420 69298
1531361068 253180 SNAPSHOT ni1901 | 113650 113690 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41320 M 4613496420 69298
1531361068 707178 SNAPSHOT ni1901 | 113640 113690 |   2 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41320 M 4613496420 69298
1531361069 249327 SNAPSHOT ni1901 | 113650 113690 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41320 M 4613496420 69298
1531361069 670180 SNAPSHOT ni1901 | 113650 113700 |   3 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113700 0 41320 M 4613496420 69298
1531361071 213177 SNAPSHOT ni1901 | 113650 113700 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361071 724180 SNAPSHOT ni1901 | 113650 113700 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361072 236234 SNAPSHOT ni1901 | 113650 113700 |   4 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361072 968250 SNAPSHOT ni1901 | 113660 113720 |   1 x   2 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361073 218193 SNAPSHOT ni1901 | 113660 113720 |   4 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361073 692749 SNAPSHOT ni1901 | 113660 113720 |   1 x   3 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361074 232239 SNAPSHOT ni1901 | 113600 113700 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361074 749235 SNAPSHOT ni1901 | 113640 113700 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361075 263181 SNAPSHOT ni1901 | 113640 113700 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361075 743180 SNAPSHOT ni1901 | 113640 113700 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361076 216179 SNAPSHOT ni1901 | 113650 113700 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361076 730235 SNAPSHOT ni1901 | 113660 113710 |   1 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361077 247187 SNAPSHOT ni1901 | 113660 113710 |   4 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361077 762182 SNAPSHOT ni1901 | 113610 113710 |   2 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361078 214234 SNAPSHOT ni1901 | 113650 113710 |   1 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361078 657177 SNAPSHOT ni1901 | 113650 113710 |   1 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113650 0 41324 M 4613951020 69298
1531361079 213183 SNAPSHOT ni1901 | 113650 113710 |   1 x   5 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
1531361079 706179 SNAPSHOT ni1901 | 113650 113700 |   1 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
1531361080 159236 SNAPSHOT ni1901 | 113650 113710 |   2 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
1531361080 691238 SNAPSHOT ni1901 | 113650 113710 |   1 x   4 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
1531361081 173235 SNAPSHOT ni1901 | 113640 113690 |   3 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
1531361082 265183 SNAPSHOT ni1901 | 113640 113710 |   4 x   6 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
1531361082 654181 SNAPSHOT ni1901 | 113660 113710 |   3 x   6 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
1531361083 238179 SNAPSHOT ni1901 | 113660 113710 |   4 x   6 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
1531361083 721235 SNAPSHOT ni1901 | 113660 113710 |   1 x   6 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
1531361084 241237 SNAPSHOT ni1901 | 113660 113710 |   1 x   6 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
1531361084 703177 SNAPSHOT ni1901 | 113660 113700 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
1531361085 229183 SNAPSHOT ni1901 | 113650 113690 |   2 x   1 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 0 0 |   0 x   0 | 113660 0 41326 M 4614178340 69298
